rank,track,preprocessing,reduction,selection,model,accuracy,precision,recall,f1,roc_auc,fit_time_sec,predict_time_sec,baseline_accuracy,baseline_f1,delta_vs_baseline_accuracy,delta_vs_baseline_f1
479,binary,quantile,lda_projection,none,knn,0.8313912261904065,0.6257479914929394,0.39173852213193716,0.4816807673764973,0.7251810065240892,0.0029431666674402334,0.02132958300838553,0.92156452061355,0.7571076308819253,-0.09017329442314348,-0.27542686350542805
480,binary,minmax,lda_projection,embedded_l1,lda_classifier,0.8245217667200473,0.9406955702635035,0.1308671561802508,0.2297238225915349,0.4104102008998936,0.006539958335148734,0.0005781249977492666,0.8245217667200473,0.23028046643744593,0.0,-0.0005566438459110312
481,binary,minmax,lda_projection,filter_anova,lda_classifier,0.8245217667200473,0.9406955702635035,0.1308671561802508,0.2297238225915349,0.5346073300419381,0.0060535003334128,0.0007804163324180666,0.8245217667200473,0.23028046643744593,0.0,-0.0005566438459110312
482,binary,minmax,lda_projection,filter_chi2,lda_classifier,0.8245217667200473,0.9406955702635035,0.1308671561802508,0.2297238225915349,0.5346073300419381,0.0074276526671989,0.00034537499110830005,0.8245217667200473,0.23028046643744593,0.0,-0.0005566438459110312
483,binary,minmax,lda_projection,filter_correlation,lda_classifier,0.8245217667200473,0.9406955702635035,0.1308671561802508,0.2297238225915349,0.5346073300419381,0.016160027997102533,0.0011068890065265,0.8245217667200473,0.23028046643744593,0.0,-0.0005566438459110312
484,binary,minmax,lda_projection,ga_selection,lda_classifier,0.8245217667200473,0.9406955702635035,0.1308671561802508,0.2297238225915349,0.4104102008998936,0.005276249993282033,0.0003272640072585,0.8245217667200473,0.23028046643744593,0.0,-0.0005566438459110312
485,binary,minmax,lda_projection,none,lda_classifier,0.8245217667200473,0.9406955702635035,0.1308671561802508,0.2297238225915349,0.5346073300419381,0.012725166666010966,0.0004081390021989333,0.8245217667200473,0.23028046643744593,0.0,-0.0005566438459110312
486,binary,minmax,none,embedded_l1,lda_classifier,0.8245217667200473,0.9406955702635035,0.1308671561802508,0.2297238225915349,0.41914264470406515,0.22478095866002448,0.004234763997374067,0.8245217667200473,0.23028046643744593,0.0,-0.0005566438459110312
487,binary,minmax,none,none,lda_classifier,0.8245217667200473,0.9406955702635035,0.1308671561802508,0.2297238225915349,0.41914264470406515,0.16853670799173412,0.0021175276779103335,0.8245217667200473,0.23028046643744593,0.0,-0.0005566438459110312
488,binary,robust,lda_projection,embedded_l1,lda_classifier,0.8245217667200473,0.9406955702635035,0.1308671561802508,0.2297238225915349,0.41514004775987007,0.008590097335399999,0.0007600276633941333,0.8245217667200473,0.23028046643744593,0.0,-0.0005566438459110312
489,binary,robust,lda_projection,filter_anova,lda_classifier,0.8245217667200473,0.9406955702635035,0.1308671561802508,0.2297238225915349,0.5346073300419381,0.0053966803243383,0.0006867640089087667,0.8245217667200473,0.23028046643744593,0.0,-0.0005566438459110312
490,binary,robust,lda_projection,filter_chi2,lda_classifier,0.8245217667200473,0.9406955702635035,0.1308671561802508,0.2297238225915349,0.5346073300419381,0.006899430668757567,0.0003122916677966,0.8245217667200473,0.23028046643744593,0.0,-0.0005566438459110312
491,binary,robust,lda_projection,filter_correlation,lda_classifier,0.8245217667200473,0.9406955702635035,0.1308671561802508,0.2297238225915349,0.5346073300419381,0.012822764333880734,0.0023029303216995996,0.8245217667200473,0.23028046643744593,0.0,-0.0005566438459110312
492,binary,robust,lda_projection,ga_selection,lda_classifier,0.8245217667200473,0.9406955702635035,0.1308671561802508,0.2297238225915349,0.41514004775987007,0.006756208322864599,0.0011174306855536334,0.8245217667200473,0.23028046643744593,0.0,-0.0005566438459110312
493,binary,robust,lda_projection,none,lda_classifier,0.8245217667200473,0.9406955702635035,0.1308671561802508,0.2297238225915349,0.5346073300419381,0.006107861341054799,0.0005035556484168667,0.8245217667200473,0.23028046643744593,0.0,-0.0005566438459110312
494,binary,robust,none,none,lda_classifier,0.8245217667200473,0.9406955702635035,0.1308671561802508,0.2297238225915349,0.4104102008998936,0.16005013866621687,0.0021278613324587,0.8245217667200473,0.23028046643744593,0.0,-0.0005566438459110312
495,binary,standard,lda_projection,embedded_l1,lda_classifier,0.8245217667200473,0.9406955702635035,0.1308671561802508,0.2297238225915349,0.41914264470406515,0.0043331939959898,0.0005765003346216666,0.8245217667200473,0.23028046643744593,0.0,-0.0005566438459110312
496,binary,standard,lda_projection,filter_anova,lda_classifier,0.8245217667200473,0.9406955702635035,0.1308671561802508,0.2297238225915349,0.5346073300419381,0.005151653002637067,0.0005623750039376001,0.8245217667200473,0.23028046643744593,0.0,-0.0005566438459110312
497,binary,standard,lda_projection,filter_chi2,lda_classifier,0.8245217667200473,0.9406955702635035,0.1308671561802508,0.2297238225915349,0.5346073300419381,0.008869874999315101,0.0005108753296856333,0.8245217667200473,0.23028046643744593,0.0,-0.0005566438459110312
498,binary,standard,lda_projection,filter_correlation,lda_classifier,0.8245217667200473,0.9406955702635035,0.1308671561802508,0.2297238225915349,0.5346073300419381,0.006261680323708133,0.0003208336808408,0.8245217667200473,0.23028046643744593,0.0,-0.0005566438459110312
499,binary,standard,lda_projection,ga_selection,lda_classifier,0.8245217667200473,0.9406955702635035,0.1308671561802508,0.2297238225915349,0.41914264470406515,0.015106805328590133,0.0005220973301523,0.8245217667200473,0.23028046643744593,0.0,-0.0005566438459110312
500,binary,standard,lda_projection,none,lda_classifier,0.8245217667200473,0.9406955702635035,0.1308671561802508,0.2297238225915349,0.5346073300419381,0.010952680653038699,0.0006945553468539666,0.8245217667200473,0.23028046643744593,0.0,-0.0005566438459110312
501,binary,standard,none,none,lda_classifier,0.8245217667200473,0.9406955702635035,0.1308671561802508,0.2297238225915349,0.5346073300419381,0.17106926333508451,0.0016927086689974668,0.8245217667200473,0.23028046643744593,0.0,-0.0005566438459110312
502,binary,quantile,lda_projection,embedded_l1,lda_classifier,0.8239131769095795,0.9163216196864262,0.13173577613547519,0.23028046643744593,0.5394657906107628,0.005408736324170567,0.0005608750022171333,0.8245217667200473,0.23028046643744593,-0.0006085898104677412,0.0
503,binary,quantile,lda_projection,filter_anova,lda_classifier,0.8239131769095795,0.9163216196864262,0.13173577613547519,0.23028046643744593,0.5394657906107628,0.005485153000336067,0.00030577766786636667,0.8245217667200473,0.23028046643744593,-0.0006085898104677412,0.0
504,binary,quantile,lda_projection,filter_chi2,lda_classifier,0.8239131769095795,0.9163216196864262,0.13173577613547519,0.23028046643744593,0.5394657906107628,0.010050652994929432,0.0005624026719790667,0.8245217667200473,0.23028046643744593,-0.0006085898104677412,0.0
505,binary,quantile,lda_projection,filter_correlation,lda_classifier,0.8239131769095795,0.9163216196864262,0.13173577613547519,0.23028046643744593,0.5394657906107628,0.009101069328607965,0.0307338473309452,0.8245217667200473,0.23028046643744593,-0.0006085898104677412,0.0
506,binary,quantile,lda_projection,ga_selection,lda_classifier,0.8239131769095795,0.9163216196864262,0.13173577613547519,0.23028046643744593,0.5394657906107628,0.006919041334185701,0.0007288336637429334,0.8245217667200473,0.23028046643744593,-0.0006085898104677412,0.0
507,binary,quantile,lda_projection,none,lda_classifier,0.8239131769095795,0.9163216196864262,0.13173577613547519,0.23028046643744593,0.5394657906107628,0.0046435833307138,0.0009922223301448666,0.8245217667200473,0.23028046643744593,-0.0006085898104677412,0.0
508,binary,quantile,none,none,lda_classifier,0.8239131769095795,0.9163216196864262,0.13173577613547519,0.23028046643744593,0.415199970707071,0.15736963900659853,0.0016694719961378001,0.8245217667200473,0.23028046643744593,-0.0006085898104677412,0.0
509,binary,quantile,lda_projection,embedded_l1,logistic_regression,0.8237391353302229,0.9543801327668491,0.12477830617406667,0.22059908038570117,0.5394657906107628,0.009518041673193934,0.00048166699707503333,0.821739120178421,0.2034644163515437,0.002000015151801926,0.017134664034157476
510,binary,quantile,lda_projection,filter_anova,logistic_regression,0.8237391353302229,0.9543801327668491,0.12477830617406667,0.22059908038570117,0.5394657906107628,0.009291777658897066,0.0002665420082242,0.821739120178421,0.2034644163515437,0.002000015151801926,0.017134664034157476
511,binary,quantile,lda_projection,filter_chi2,logistic_regression,0.8237391353302229,0.9543801327668491,0.12477830617406667,0.22059908038570117,0.5394657906107628,0.022666263665693433,0.0002116389999476,0.821739120178421,0.2034644163515437,0.002000015151801926,0.017134664034157476
512,binary,quantile,lda_projection,filter_correlation,logistic_regression,0.8237391353302229,0.9543801327668491,0.12477830617406667,0.22059908038570117,0.5394657906107628,0.046083096657336335,0.0016115976710958666,0.821739120178421,0.2034644163515437,0.002000015151801926,0.017134664034157476
513,binary,quantile,lda_projection,ga_selection,logistic_regression,0.8237391353302229,0.9543801327668491,0.12477830617406667,0.22059908038570117,0.5394657906107628,0.010227638675132733,0.0003208609996363,0.821739120178421,0.2034644163515437,0.002000015151801926,0.017134664034157476
514,binary,quantile,lda_projection,none,logistic_regression,0.8237391353302229,0.9543801327668491,0.12477830617406667,0.22059908038570117,0.5394657906107628,0.008819652663078098,0.0003436530047717,0.821739120178421,0.2034644163515437,0.002000015151801926,0.017134664034157476
515,binary,minmax,lda_projection,embedded_l1,logistic_regression,0.8226087383344168,0.9420934255063642,0.12042953285153574,0.2133957855334829,0.41145376990589416,0.009723958336204867,0.0009035970045563332,0.821739120178421,0.2034644163515437,0.0008696181559958438,0.00993136918193921
516,binary,minmax,lda_projection,filter_anova,logistic_regression,0.8226087383344168,0.9420934255063642,0.12042953285153574,0.2133957855334829,0.5346073300419381,0.008789569983491634,0.00019916633997726669,0.821739120178421,0.2034644163515437,0.0008696181559958438,0.00993136918193921
517,binary,minmax,lda_projection,filter_chi2,logistic_regression,0.8226087383344168,0.9420934255063642,0.12042953285153574,0.2133957855334829,0.5346073300419381,0.01762680532798787,0.0009417636708045334,0.821739120178421,0.2034644163515437,0.0008696181559958438,0.00993136918193921
518,binary,minmax,lda_projection,filter_correlation,logistic_regression,0.8226087383344168,0.9420934255063642,0.12042953285153574,0.2133957855334829,0.5346073300419381,0.019008569002229036,0.0006515699982022,0.821739120178421,0.2034644163515437,0.0008696181559958438,0.00993136918193921
519,binary,minmax,lda_projection,ga_selection,logistic_regression,0.8226087383344168,0.9420934255063642,0.12042953285153574,0.2133957855334829,0.41145376990589416,0.0081438200140837,0.00034429132938383335,0.821739120178421,0.2034644163515437,0.0008696181559958438,0.00993136918193921
520,binary,minmax,lda_projection,none,logistic_regression,0.8226087383344168,0.9420934255063642,0.12042953285153574,0.2133957855334829,0.5346073300419381,0.01653333333282107,0.0007679996682175,0.821739120178421,0.2034644163515437,0.0008696181559958438,0.00993136918193921
521,binary,robust,lda_projection,embedded_l1,logistic_regression,0.8226087383344168,0.9420934255063642,0.12042953285153574,0.2133957855334829,0.4153139759275368,0.012325166336571101,0.00048279165639536666,0.821739120178421,0.2034644163515437,0.0008696181559958438,0.00993136918193921
522,binary,robust,lda_projection,filter_anova,logistic_regression,0.8226087383344168,0.9420934255063642,0.12042953285153574,0.2133957855334829,0.5346073300419381,0.007072153006447433,0.0005266246735118,0.821739120178421,0.2034644163515437,0.0008696181559958438,0.00993136918193921
523,binary,robust,lda_projection,filter_chi2,logistic_regression,0.8226087383344168,0.9420934255063642,0.12042953285153574,0.2133957855334829,0.5346073300419381,0.0186823330004699,0.0006166809956387333,0.821739120178421,0.2034644163515437,0.0008696181559958438,0.00993136918193921
524,binary,robust,lda_projection,filter_correlation,logistic_regression,0.8226087383344168,0.9420934255063642,0.12042953285153574,0.2133957855334829,0.5346073300419381,0.02154267999382373,0.0008912226864291333,0.821739120178421,0.2034644163515437,0.0008696181559958438,0.00993136918193921
525,binary,robust,lda_projection,ga_selection,logistic_regression,0.8226087383344168,0.9420934255063642,0.12042953285153574,0.2133957855334829,0.4153139759275368,0.009077527337164265,0.00037658332924663326,0.821739120178421,0.2034644163515437,0.0008696181559958438,0.00993136918193921
526,binary,robust,lda_projection,none,logistic_regression,0.8226087383344168,0.9420934255063642,0.12042953285153574,0.2133957855334829,0.5346073300419381,0.008656070004993367,0.0008786806623295333,0.821739120178421,0.2034644163515437,0.0008696181559958438,0.00993136918193921
527,binary,standard,lda_projection,embedded_l1,logistic_regression,0.8226087383344168,0.9420934255063642,0.12042953285153574,0.2133957855334829,0.4198381759160283,0.007158555653101434,0.00041429167807409997,0.821739120178421,0.2034644163515437,0.0008696181559958438,0.00993136918193921
528,binary,standard,lda_projection,filter_anova,logistic_regression,0.8226087383344168,0.9420934255063642,0.12042953285153574,0.2133957855334829,0.5346073300419381,0.008277472331731832,0.000398986012442,0.821739120178421,0.2034644163515437,0.0008696181559958438,0.00993136918193921
529,binary,standard,lda_projection,filter_chi2,logistic_regression,0.8226087383344168,0.9420934255063642,0.12042953285153574,0.2133957855334829,0.5346073300419381,0.023054653002570032,0.0003773053273713333,0.821739120178421,0.2034644163515437,0.0008696181559958438,0.00993136918193921
530,binary,standard,lda_projection,filter_correlation,logistic_regression,0.8226087383344168,0.9420934255063642,0.12042953285153574,0.2133957855334829,0.5346073300419381,0.010320319338158366,0.00041002799601603325,0.821739120178421,0.2034644163515437,0.0008696181559958438,0.00993136918193921
531,binary,standard,lda_projection,ga_selection,logistic_regression,0.8226087383344168,0.9420934255063642,0.12042953285153574,0.2133957855334829,0.4198381759160283,0.016126527674108035,0.0009749029898860334,0.821739120178421,0.2034644163515437,0.0008696181559958438,0.00993136918193921
532,binary,standard,lda_projection,none,logistic_regression,0.8226087383344168,0.9420934255063642,0.12042953285153574,0.2133957855334829,0.5346073300419381,0.0152886526678533,0.0003493893406508666,0.821739120178421,0.2034644163515437,0.0008696181559958438,0.00993136918193921
533,binary,quantile,none,none,logistic_regression,0.821739120178421,0.9571905095244156,0.11390835860898257,0.2034644163515437,0.4148829437398416,0.3027396669979983,0.0008486526785418001,0.821739120178421,0.2034644163515437,0.0,0.0
534,binary,robust,none,embedded_l1,lda_classifier,0.8213043224415921,0.9334702217390868,0.11477697856420692,0.2042397223268768,0.4172737857004824,0.10522787467925808,0.0022609583393204333,0.8245217667200473,0.23028046643744593,-0.0032174442784551616,-0.02604074411056914
535,binary,robust,none,none,logistic_regression,0.8211303035445735,0.9472410398934631,0.11173028414255119,0.1996011791754294,0.4157067108799794,0.4752444583379353,0.0005165833184339999,0.821739120178421,0.2034644163515437,-0.0006088166338474865,-0.0038632371761142814
